VCCNo,PollingPlaceLong,Tabulator,District,Office,CandidateName,Votes
VCC40,MARK TWAIN ELEMENTARY SCHOOL,VCC-1411-211-B,3,Mayor,TIMOTHY M. KELLER,5
VCC40,MARK TWAIN ELEMENTARY SCHOOL,VCC-1411-211-B,3,Mayor,DAN LEWIS,0
VCC40,MARK TWAIN ELEMENTARY SCHOOL,VCC-1411-211-B,4,Mayor,TIMOTHY M. KELLER,6
VCC40,MARK TWAIN ELEMENTARY SCHOOL,VCC-1411-211-B,4,Mayor,DAN LEWIS,5
VCC40,MARK TWAIN ELEMENTARY SCHOOL,VCC-1411-211-B,5,Mayor,TIMOTHY M. KELLER,1
VCC40,MARK TWAIN ELEMENTARY SCHOOL,VCC-1411-211-B,5,Mayor,DAN LEWIS,4
VCC40,MARK TWAIN ELEMENTARY SCHOOL,VCC-1411-211-B,5,City Council District 5,CYNTHIA D. BORREGO,2
VCC40,MARK TWAIN ELEMENTARY SCHOOL,VCC-1411-211-B,5,City Council District 5,ROBERT J. ARAGON,3
VCC40,MARK TWAIN ELEMENTARY SCHOOL,VCC-1411-211-B,6,Mayor,TIMOTHY M. KELLER,34
VCC40,MARK TWAIN ELEMENTARY SCHOOL,VCC-1411-211-B,6,Mayor,DAN LEWIS,10
VCC40,MARK TWAIN ELEMENTARY SCHOOL,VCC-1411-211-B,7,Mayor,TIMOTHY M. KELLER,121
VCC40,MARK TWAIN ELEMENTARY SCHOOL,VCC-1411-211-B,7,Mayor,DAN LEWIS,72
VCC40,MARK TWAIN ELEMENTARY SCHOOL,VCC-1411-211-B,8,Mayor,TIMOTHY M. KELLER,2
VCC40,MARK TWAIN ELEMENTARY SCHOOL,VCC-1411-211-B,8,Mayor,DAN LEWIS,5
VCC40,MARK TWAIN ELEMENTARY SCHOOL,VCC-1411-211-B,9,Mayor,TIMOTHY M. KELLER,8
VCC40,MARK TWAIN ELEMENTARY SCHOOL,VCC-1411-211-B,9,Mayor,DAN LEWIS,8
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,1,Mayor,TIMOTHY M. KELLER,3
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,1,Mayor,DAN LEWIS,2
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,2,Mayor,TIMOTHY M. KELLER,10
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,2,Mayor,DAN LEWIS,4
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,3,Mayor,TIMOTHY M. KELLER,3
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,3,Mayor,DAN LEWIS,0
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,4,Mayor,TIMOTHY M. KELLER,30
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,4,Mayor,DAN LEWIS,15
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,5,Mayor,TIMOTHY M. KELLER,4
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,5,Mayor,DAN LEWIS,4
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,5,City Council District 5,CYNTHIA D. BORREGO,5
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,5,City Council District 5,ROBERT J. ARAGON,2
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,6,Mayor,TIMOTHY M. KELLER,10
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,6,Mayor,DAN LEWIS,2
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,7,Mayor,TIMOTHY M. KELLER,68
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,7,Mayor,DAN LEWIS,57
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,8,Mayor,TIMOTHY M. KELLER,5
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,8,Mayor,DAN LEWIS,6
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,9,Mayor,TIMOTHY M. KELLER,7
VCC41,PALO DURO SENIOR CENTER,VCC-1414-214-A,9,Mayor,DAN LEWIS,5
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,1,Mayor,TIMOTHY M. KELLER,11
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,1,Mayor,DAN LEWIS,3
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,2,Mayor,TIMOTHY M. KELLER,22
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,2,Mayor,DAN LEWIS,3
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,3,Mayor,TIMOTHY M. KELLER,2
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,3,Mayor,DAN LEWIS,0
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,4,Mayor,TIMOTHY M. KELLER,35
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,4,Mayor,DAN LEWIS,22
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,5,Mayor,TIMOTHY M. KELLER,7
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,5,Mayor,DAN LEWIS,4
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,5,City Council District 5,CYNTHIA D. BORREGO,7
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,5,City Council District 5,ROBERT J. ARAGON,4
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,6,Mayor,TIMOTHY M. KELLER,14
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,6,Mayor,DAN LEWIS,4
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,7,Mayor,TIMOTHY M. KELLER,91
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,7,Mayor,DAN LEWIS,52
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,8,Mayor,TIMOTHY M. KELLER,9
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,8,Mayor,DAN LEWIS,5
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,9,Mayor,TIMOTHY M. KELLER,10
VCC41,PALO DURO SENIOR CENTER,VCC-1415-215-B,9,Mayor,DAN LEWIS,6
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,1,Mayor,TIMOTHY M. KELLER,4
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,1,Mayor,DAN LEWIS,0
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,2,Mayor,TIMOTHY M. KELLER,14
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,2,Mayor,DAN LEWIS,4
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,3,Mayor,TIMOTHY M. KELLER,1
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,3,Mayor,DAN LEWIS,3
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,4,Mayor,TIMOTHY M. KELLER,30
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,4,Mayor,DAN LEWIS,19
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,5,Mayor,TIMOTHY M. KELLER,2
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,5,Mayor,DAN LEWIS,2
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,5,City Council District 5,CYNTHIA D. BORREGO,2
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,5,City Council District 5,ROBERT J. ARAGON,2
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,6,Mayor,TIMOTHY M. KELLER,12
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,6,Mayor,DAN LEWIS,7
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,7,Mayor,TIMOTHY M. KELLER,75
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,7,Mayor,DAN LEWIS,54
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,8,Mayor,TIMOTHY M. KELLER,6
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,8,Mayor,DAN LEWIS,7
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,9,Mayor,TIMOTHY M. KELLER,7
VCC41,PALO DURO SENIOR CENTER,VCC-1416-216-C,9,Mayor,DAN LEWIS,3
VCC42,SANDIA HIGH SCHOOL,VCC-1418-218-A,1,Mayor,TIMOTHY M. KELLER,5
VCC42,SANDIA HIGH SCHOOL,VCC-1418-218-A,1,Mayor,DAN LEWIS,0
VCC42,SANDIA HIGH SCHOOL,VCC-1418-218-A,2,Mayor,TIMOTHY M. KELLER,4
VCC42,SANDIA HIGH SCHOOL,VCC-1418-218-A,2,Mayor,DAN LEWIS,0
VCC42,SANDIA HIGH SCHOOL,VCC-1418-218-A,4,Mayor,TIMOTHY M. KELLER,14
VCC42,SANDIA HIGH SCHOOL,VCC-1418-218-A,4,Mayor,DAN LEWIS,16
VCC42,SANDIA HIGH SCHOOL,VCC-1418-218-A,5,Mayor,TIMOTHY M. KELLER,2
VCC42,SANDIA HIGH SCHOOL,VCC-1418-218-A,5,Mayor,DAN LEWIS,1
VCC42,SANDIA HIGH SCHOOL,VCC-1418-218-A,5,City Council District 5,CYNTHIA D. BORREGO,1
VCC42,SANDIA HIGH SCHOOL,VCC-1418-218-A,5,City Council District 5,ROBERT J. ARAGON,2
VCC42,SANDIA HIGH SCHOOL,VCC-1418-218-A,6,Mayor,TIMOTHY M. KELLER,6
VCC42,SANDIA HIGH SCHOOL,VCC-1418-218-A,6,Mayor,DAN LEWIS,1
VCC42,SANDIA HIGH SCHOOL,VCC-1418-218-A,7,Mayor,TIMOTHY M. KELLER,75
VCC42,SANDIA HIGH SCHOOL,VCC-1418-218-A,7,Mayor,DAN LEWIS,57
VCC42,SANDIA HIGH SCHOOL,VCC-1418-218-A,8,Mayor,TIMOTHY M. KELLER,15
VCC42,SANDIA HIGH SCHOOL,VCC-1418-218-A,8,Mayor,DAN LEWIS,13
VCC42,SANDIA HIGH SCHOOL,VCC-1418-218-A,9,Mayor,TIMOTHY M. KELLER,11
VCC42,SANDIA HIGH SCHOOL,VCC-1418-218-A,9,Mayor,DAN LEWIS,5
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,1,Mayor,TIMOTHY M. KELLER,2
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,1,Mayor,DAN LEWIS,3
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,2,Mayor,TIMOTHY M. KELLER,5
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,2,Mayor,DAN LEWIS,0
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,3,Mayor,TIMOTHY M. KELLER,3
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,3,Mayor,DAN LEWIS,0
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,4,Mayor,TIMOTHY M. KELLER,16
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,4,Mayor,DAN LEWIS,14
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,5,Mayor,TIMOTHY M. KELLER,3
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,5,Mayor,DAN LEWIS,1
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,5,City Council District 5,CYNTHIA D. BORREGO,2
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,5,City Council District 5,ROBERT J. ARAGON,2
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,6,Mayor,TIMOTHY M. KELLER,3
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,6,Mayor,DAN LEWIS,1
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,7,Mayor,TIMOTHY M. KELLER,106
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,7,Mayor,DAN LEWIS,85
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,8,Mayor,TIMOTHY M. KELLER,11
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,8,Mayor,DAN LEWIS,21
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,9,Mayor,TIMOTHY M. KELLER,6
VCC42,SANDIA HIGH SCHOOL,VCC-1419-219-B,9,Mayor,DAN LEWIS,5
VCC42,SANDIA HIGH SCHOOL,VCC-1420-220-C,1,Mayor,TIMOTHY M. KELLER,6
VCC42,SANDIA HIGH SCHOOL,VCC-1420-220-C,1,Mayor,DAN LEWIS,1
VCC42,SANDIA HIGH SCHOOL,VCC-1420-220-C,2,Mayor,TIMOTHY M. KELLER,11
VCC42,SANDIA HIGH SCHOOL,VCC-1420-220-C,2,Mayor,DAN LEWIS,4
VCC42,SANDIA HIGH SCHOOL,VCC-1420-220-C,4,Mayor,TIMOTHY M. KELLER,14
VCC42,SANDIA HIGH SCHOOL,VCC-1420-220-C,4,Mayor,DAN LEWIS,15
VCC42,SANDIA HIGH SCHOOL,VCC-1420-220-C,5,Mayor,TIMOTHY M. KELLER,1
VCC42,SANDIA HIGH SCHOOL,VCC-1420-220-C,5,Mayor,DAN LEWIS,2
VCC42,SANDIA HIGH SCHOOL,VCC-1420-220-C,5,City Council District 5,CYNTHIA D. BORREGO,2
VCC42,SANDIA HIGH SCHOOL,VCC-1420-220-C,5,City Council District 5,ROBERT J. ARAGON,1
VCC42,SANDIA HIGH SCHOOL,VCC-1420-220-C,6,Mayor,TIMOTHY M. KELLER,8
VCC42,SANDIA HIGH SCHOOL,VCC-1420-220-C,6,Mayor,DAN LEWIS,2
VCC42,SANDIA HIGH SCHOOL,VCC-1420-220-C,7,Mayor,TIMOTHY M. KELLER,96
VCC42,SANDIA HIGH SCHOOL,VCC-1420-220-C,7,Mayor,DAN LEWIS,83
VCC42,SANDIA HIGH SCHOOL,VCC-1420-220-C,8,Mayor,TIMOTHY M. KELLER,14
VCC42,SANDIA HIGH SCHOOL,VCC-1420-220-C,8,Mayor,DAN LEWIS,16
VCC42,SANDIA HIGH SCHOOL,VCC-1420-220-C,9,Mayor,TIMOTHY M. KELLER,7
VCC42,SANDIA HIGH SCHOOL,VCC-1420-220-C,9,Mayor,DAN LEWIS,4
VCC43,BEAR CANYON SENIOR CENTER,VCC-1422-222-A,2,Mayor,TIMOTHY M. KELLER,1
VCC43,BEAR CANYON SENIOR CENTER,VCC-1422-222-A,2,Mayor,DAN LEWIS,1
VCC43,BEAR CANYON SENIOR CENTER,VCC-1422-222-A,3,Mayor,TIMOTHY M. KELLER,1
VCC43,BEAR CANYON SENIOR CENTER,VCC-1422-222-A,3,Mayor,DAN LEWIS,0
VCC43,BEAR CANYON SENIOR CENTER,VCC-1422-222-A,4,Mayor,TIMOTHY M. KELLER,11
VCC43,BEAR CANYON SENIOR CENTER,VCC-1422-222-A,4,Mayor,DAN LEWIS,12
VCC43,BEAR CANYON SENIOR CENTER,VCC-1422-222-A,5,Mayor,TIMOTHY M. KELLER,1
VCC43,BEAR CANYON SENIOR CENTER,VCC-1422-222-A,5,Mayor,DAN LEWIS,1
VCC43,BEAR CANYON SENIOR CENTER,VCC-1422-222-A,5,City Council District 5,CYNTHIA D. BORREGO,0
VCC43,BEAR CANYON SENIOR CENTER,VCC-1422-222-A,5,City Council District 5,ROBERT J. ARAGON,1
VCC43,BEAR CANYON SENIOR CENTER,VCC-1422-222-A,6,Mayor,TIMOTHY M. KELLER,8
VCC43,BEAR CANYON SENIOR CENTER,VCC-1422-222-A,6,Mayor,DAN LEWIS,1
VCC43,BEAR CANYON SENIOR CENTER,VCC-1422-222-A,7,Mayor,TIMOTHY M. KELLER,12
VCC43,BEAR CANYON SENIOR CENTER,VCC-1422-222-A,7,Mayor,DAN LEWIS,16
VCC43,BEAR CANYON SENIOR CENTER,VCC-1422-222-A,8,Mayor,TIMOTHY M. KELLER,89
VCC43,BEAR CANYON SENIOR CENTER,VCC-1422-222-A,8,Mayor,DAN LEWIS,82
VCC43,BEAR CANYON SENIOR CENTER,VCC-1422-222-A,9,Mayor,TIMOTHY M. KELLER,7
VCC43,BEAR CANYON SENIOR CENTER,VCC-1422-222-A,9,Mayor,DAN LEWIS,9
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,1,Mayor,TIMOTHY M. KELLER,1
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,1,Mayor,DAN LEWIS,1
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,2,Mayor,TIMOTHY M. KELLER,6
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,2,Mayor,DAN LEWIS,0
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,3,Mayor,TIMOTHY M. KELLER,0
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,3,Mayor,DAN LEWIS,1
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,4,Mayor,TIMOTHY M. KELLER,8
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,4,Mayor,DAN LEWIS,13
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,5,Mayor,TIMOTHY M. KELLER,2
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,5,Mayor,DAN LEWIS,0
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,5,City Council District 5,CYNTHIA D. BORREGO,2
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,5,City Council District 5,ROBERT J. ARAGON,0
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,6,Mayor,TIMOTHY M. KELLER,4
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,6,Mayor,DAN LEWIS,0
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,7,Mayor,TIMOTHY M. KELLER,22
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,7,Mayor,DAN LEWIS,12
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,8,Mayor,TIMOTHY M. KELLER,94
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,8,Mayor,DAN LEWIS,73
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,9,Mayor,TIMOTHY M. KELLER,6
VCC43,BEAR CANYON SENIOR CENTER,VCC-1423-223-B,9,Mayor,DAN LEWIS,7
VCC44,CARACOL PLAZA,VCC-1426-226-A,1,Mayor,TIMOTHY M. KELLER,2
VCC44,CARACOL PLAZA,VCC-1426-226-A,1,Mayor,DAN LEWIS,0
VCC44,CARACOL PLAZA,VCC-1426-226-A,2,Mayor,TIMOTHY M. KELLER,5
VCC44,CARACOL PLAZA,VCC-1426-226-A,2,Mayor,DAN LEWIS,0
VCC44,CARACOL PLAZA,VCC-1426-226-A,3,Mayor,TIMOTHY M. KELLER,1
VCC44,CARACOL PLAZA,VCC-1426-226-A,3,Mayor,DAN LEWIS,1
VCC44,CARACOL PLAZA,VCC-1426-226-A,4,Mayor,TIMOTHY M. KELLER,8
VCC44,CARACOL PLAZA,VCC-1426-226-A,4,Mayor,DAN LEWIS,7
VCC44,CARACOL PLAZA,VCC-1426-226-A,5,Mayor,TIMOTHY M. KELLER,1
VCC44,CARACOL PLAZA,VCC-1426-226-A,5,Mayor,DAN LEWIS,4
VCC44,CARACOL PLAZA,VCC-1426-226-A,5,City Council District 5,CYNTHIA D. BORREGO,2
VCC44,CARACOL PLAZA,VCC-1426-226-A,5,City Council District 5,ROBERT J. ARAGON,2
VCC44,CARACOL PLAZA,VCC-1426-226-A,6,Mayor,TIMOTHY M. KELLER,6
VCC44,CARACOL PLAZA,VCC-1426-226-A,6,Mayor,DAN LEWIS,2
VCC44,CARACOL PLAZA,VCC-1426-226-A,7,Mayor,TIMOTHY M. KELLER,13
VCC44,CARACOL PLAZA,VCC-1426-226-A,7,Mayor,DAN LEWIS,5
VCC44,CARACOL PLAZA,VCC-1426-226-A,8,Mayor,TIMOTHY M. KELLER,186
VCC44,CARACOL PLAZA,VCC-1426-226-A,8,Mayor,DAN LEWIS,231
VCC44,CARACOL PLAZA,VCC-1426-226-A,9,Mayor,TIMOTHY M. KELLER,40
VCC44,CARACOL PLAZA,VCC-1426-226-A,9,Mayor,DAN LEWIS,40
VCC44,CARACOL PLAZA,VCC-1427-227-B,2,Mayor,TIMOTHY M. KELLER,4
VCC44,CARACOL PLAZA,VCC-1427-227-B,2,Mayor,DAN LEWIS,1
VCC44,CARACOL PLAZA,VCC-1427-227-B,4,Mayor,TIMOTHY M. KELLER,4
VCC44,CARACOL PLAZA,VCC-1427-227-B,4,Mayor,DAN LEWIS,3
VCC44,CARACOL PLAZA,VCC-1427-227-B,5,Mayor,TIMOTHY M. KELLER,1
VCC44,CARACOL PLAZA,VCC-1427-227-B,5,Mayor,DAN LEWIS,2
VCC44,CARACOL PLAZA,VCC-1427-227-B,5,City Council District 5,CYNTHIA D. BORREGO,1
VCC44,CARACOL PLAZA,VCC-1427-227-B,5,City Council District 5,ROBERT J. ARAGON,2
VCC44,CARACOL PLAZA,VCC-1427-227-B,6,Mayor,TIMOTHY M. KELLER,2
VCC44,CARACOL PLAZA,VCC-1427-227-B,6,Mayor,DAN LEWIS,1
VCC44,CARACOL PLAZA,VCC-1427-227-B,7,Mayor,TIMOTHY M. KELLER,6
VCC44,CARACOL PLAZA,VCC-1427-227-B,7,Mayor,DAN LEWIS,3
VCC44,CARACOL PLAZA,VCC-1427-227-B,8,Mayor,TIMOTHY M. KELLER,91
VCC44,CARACOL PLAZA,VCC-1427-227-B,8,Mayor,DAN LEWIS,88
VCC44,CARACOL PLAZA,VCC-1427-227-B,9,Mayor,TIMOTHY M. KELLER,23
VCC44,CARACOL PLAZA,VCC-1427-227-B,9,Mayor,DAN LEWIS,18
VCC44,CARACOL PLAZA,VCC-1428-228-C,1,Mayor,TIMOTHY M. KELLER,2
VCC44,CARACOL PLAZA,VCC-1428-228-C,1,Mayor,DAN LEWIS,1
VCC44,CARACOL PLAZA,VCC-1428-228-C,2,Mayor,TIMOTHY M. KELLER,4
VCC44,CARACOL PLAZA,VCC-1428-228-C,2,Mayor,DAN LEWIS,1
VCC44,CARACOL PLAZA,VCC-1428-228-C,3,Mayor,TIMOTHY M. KELLER,4
VCC44,CARACOL PLAZA,VCC-1428-228-C,3,Mayor,DAN LEWIS,0
VCC44,CARACOL PLAZA,VCC-1428-228-C,4,Mayor,TIMOTHY M. KELLER,9
VCC44,CARACOL PLAZA,VCC-1428-228-C,4,Mayor,DAN LEWIS,12
VCC44,CARACOL PLAZA,VCC-1428-228-C,5,Mayor,TIMOTHY M. KELLER,2
VCC44,CARACOL PLAZA,VCC-1428-228-C,5,Mayor,DAN LEWIS,0
VCC44,CARACOL PLAZA,VCC-1428-228-C,5,City Council District 5,CYNTHIA D. BORREGO,2
VCC44,CARACOL PLAZA,VCC-1428-228-C,5,City Council District 5,ROBERT J. ARAGON,0
VCC44,CARACOL PLAZA,VCC-1428-228-C,6,Mayor,TIMOTHY M. KELLER,3
VCC44,CARACOL PLAZA,VCC-1428-228-C,6,Mayor,DAN LEWIS,0
VCC44,CARACOL PLAZA,VCC-1428-228-C,7,Mayor,TIMOTHY M. KELLER,12
VCC44,CARACOL PLAZA,VCC-1428-228-C,7,Mayor,DAN LEWIS,13
VCC44,CARACOL PLAZA,VCC-1428-228-C,8,Mayor,TIMOTHY M. KELLER,195
VCC44,CARACOL PLAZA,VCC-1428-228-C,8,Mayor,DAN LEWIS,180
VCC44,CARACOL PLAZA,VCC-1428-228-C,9,Mayor,TIMOTHY M. KELLER,41
VCC44,CARACOL PLAZA,VCC-1428-228-C,9,Mayor,DAN LEWIS,38
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1431-231-B,1,Mayor,TIMOTHY M. KELLER,2
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1431-231-B,1,Mayor,DAN LEWIS,0
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1431-231-B,2,Mayor,TIMOTHY M. KELLER,3
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1431-231-B,2,Mayor,DAN LEWIS,2
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1431-231-B,4,Mayor,TIMOTHY M. KELLER,16
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1431-231-B,4,Mayor,DAN LEWIS,15
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1431-231-B,5,Mayor,TIMOTHY M. KELLER,1
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1431-231-B,5,Mayor,DAN LEWIS,1
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1431-231-B,5,City Council District 5,CYNTHIA D. BORREGO,1
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1431-231-B,5,City Council District 5,ROBERT J. ARAGON,1
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1431-231-B,6,Mayor,TIMOTHY M. KELLER,4
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1431-231-B,6,Mayor,DAN LEWIS,2
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1431-231-B,7,Mayor,TIMOTHY M. KELLER,4
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1431-231-B,7,Mayor,DAN LEWIS,2
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1431-231-B,8,Mayor,TIMOTHY M. KELLER,173
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1431-231-B,8,Mayor,DAN LEWIS,167
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1431-231-B,9,Mayor,TIMOTHY M. KELLER,5
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1431-231-B,9,Mayor,DAN LEWIS,8
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1432-232-C,1,Mayor,TIMOTHY M. KELLER,0
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1432-232-C,1,Mayor,DAN LEWIS,1
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1432-232-C,2,Mayor,TIMOTHY M. KELLER,2
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1432-232-C,2,Mayor,DAN LEWIS,0
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1432-232-C,4,Mayor,TIMOTHY M. KELLER,7
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1432-232-C,4,Mayor,DAN LEWIS,8
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1432-232-C,5,Mayor,TIMOTHY M. KELLER,2
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1432-232-C,5,Mayor,DAN LEWIS,0
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1432-232-C,5,City Council District 5,CYNTHIA D. BORREGO,2
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1432-232-C,5,City Council District 5,ROBERT J. ARAGON,0
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1432-232-C,6,Mayor,TIMOTHY M. KELLER,3
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1432-232-C,6,Mayor,DAN LEWIS,0
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1432-232-C,7,Mayor,TIMOTHY M. KELLER,6
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1432-232-C,7,Mayor,DAN LEWIS,1
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1432-232-C,8,Mayor,TIMOTHY M. KELLER,132
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1432-232-C,8,Mayor,DAN LEWIS,128
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1432-232-C,9,Mayor,TIMOTHY M. KELLER,4
VCC45,EISENHOWER MIDDLE SCHOOL,VCC-1432-232-C,9,Mayor,DAN LEWIS,4
